34.62365962451700,78.0246928153624,0
30.28671076822610,43.89499752400100,0
35.84740876993870,72.90219802708360,0
60.18259938620980,86.30855209546830,1
79.0327360507101,75.3443764369103,1
45.08327747668340,56.3163717815305,0
61.10666453684770,96.51142588489620,1
75.02474556738890,46.55401354116540,1
76.09878670226260,87.42056971926800,1
84.43281996120040,43.53339331072110,1
95.86155507093570,38.22527805795090,0
75.01365838958250,30.60326323428010,0
82.30705337399480,76.48196330235600,1
69.36458875970940,97.71869196188610,1
39.53833914367220,76.03681085115880,0
53.9710521485623,89.20735013750210,1
69.07014406283030,52.74046973016770,1
67.94685547711620,46.67857410673130,0
70.66150955499440,92.92713789364830,1
76.97878372747500,47.57596364975530,1
67.37202754570880,42.83843832029180,0
89.67677575072080,65.79936592745240,1
50.534788289883,48.85581152764210,0
34.21206097786790,44.20952859866290,0
77.9240914545704,68.9723599933059,1
62.27101367004630,69.95445795447590,1
80.1901807509566,44.82162893218350,1
93.114388797442,38.80067033713210,0
61.83020602312600,50.25610789244620,0
38.78580379679420,64.99568095539580,0
61.379289447425,72.80788731317100,1
85.40451939411650,57.05198397627120,1
52.10797973193980,63.12762376881720,0
52.04540476831830,69.43286012045220,1
40.23689373545110,71.16774802184880,0
54.63510555424820,52.21388588061120,0
33.91550010906890,98.86943574220610,0
64.17698887494490,80.90806058670820,1
74.78925295941540,41.57341522824430,0
34.1836400264419,75.2377203360134,0
83.90239366249160,56.30804621605330,1
51.54772026906180,46.85629026349980,0
94.44336776917850,65.56892160559050,1
82.36875375713920,40.61825515970620,0
51.04775177128870,45.82270145776000,0
62.22267576120190,52.06099194836680,0
77.19303492601360,70.45820000180960,1
97.77159928000230,86.7278223300282,1
62.07306379667650,96.76882412413980,1
91.56497449807440,88.69629254546600,1
79.94481794066930,74.16311935043760,1
99.2725269292572,60.99903099844990,1
90.54671411399850,43.39060180650030,1
34.52451385320010,60.39634245837170,0
50.2864961189907,49.80453881323060,0
49.58667721632030,59.80895099453270,0
97.64563396007770,68.86157272420600,1
32.57720016809310,95.59854761387880,0
74.24869136721600,69.82457122657190,1
71.79646205863380,78.45356224515050,1
75.3956114656803,85.75993667331620,1
35.28611281526190,47.02051394723420,0
56.25381749711620,39.26147251058020,0
30.05882244669800,49.59297386723690,0
44.66826172480890,66.45008614558910,0
66.56089447242950,41.09209807936970,0
40.45755098375160,97.53518548909940,1
49.07256321908840,51.88321182073970,0
80.27957401467000,92.11606081344080,1
66.74671856944040,60.99139402740990,1
32.72283304060320,43.30717306430060,0
64.0393204150601,78.03168802018230,1
72.34649422579920,96.22759296761400,1
60.45788573918960,73.09499809758040,1
58.84095621726800,75.85844831279040,1
99.82785779692130,72.36925193383890,1
47.26426910848170,88.47586499559780,1
50.45815980285990,75.80985952982460,1
60.45555629271530,42.50840943572220,0
82.22666157785570,42.71987853716460,0
88.9138964166533,69.80378889835470,1
94.83450672430200,45.69430680250750,1
67.31925746917530,66.58935317747920,1
57.23870631569860,59.51428198012960,1
80.36675600171270,90.96014789746950,1
68.46852178591110,85.59430710452010,1
42.0754545384731,78.84478600148040,0
75.47770200533910,90.42453899753960,1
78.63542434898020,96.64742716885640,1
52.34800398794110,60.76950525602590,0
94.09433112516790,77.15910509073890,1
90.44855097096360,87.50879176484700,1
55.48216114069590,35.57070347228870,0
74.49269241843040,84.84513684930140,1
89.84580670720980,45.35828361091660,1
83.48916274498240,48.38028579728180,1
42.2617008099817,87.10385094025460,1
99.31500880510390,68.77540947206620,1
55.34001756003700,64.9319380069486,1
74.77589300092770,89.52981289513280,1
